article_cover,authors,category,content_summary,headline,published_date,updated_date
https://www.coindesk.com/resizer/18uAv4r4nav-ajDOkxnD4DEjjRU=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/I5DQT53TJBCJPBMWHMOTG63RNE.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Bradley Keoun': 'https://twitter.com/@Liqquidity'}]",Markets,Bitcoin was flat in early Monday trading.,"First Mover Asia: Missing From the Debate About Binance’s Proof of Reserves and Auditor, One Metric Shows Another Exchange Could Be in Trouble","Dec 19, 2022 at 3:04 a.m. UTC","Dec 19, 2022 at 3:19 p.m. UTC"
https://www.coindesk.com/resizer/hQb1XGZmjOxQXsvOtLmxTvPVwzg=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3FXGASMFHRAXJCQ2LQU66NET7Q.jpeg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Funding rates for bitcoin and ether take different routes for the moment.,Crypto Markets Analysis: Bitcoin and Ether Stall Following Chair Powell’s Sobering Tone,"Dec 15, 2022 at 8:41 p.m. UTC","Dec 15, 2022 at 8:57 p.m. UTC"
https://www.coindesk.com/resizer/lrQhj-cstozhR3PKpwTJi-XgC-8=/560x280/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/OY7WKPKOD5HGLA7AVW5DTBTI4U.png,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"Market makers' share of crypto options trading volume settled through OTC platform Paradigm has increased as hedge funds, family offices and high-net worth individuals sit on the fence. The situation may persist for some time. ",Crypto Options Market Has Become More 'Interdealer' Since FTX's Blowup: Paradigm,"Dec 19, 2022 at 10:26 a.m. UTC","Dec 19, 2022 at 9:50 p.m. UTC"
https://www.coindesk.com/resizer/d6YIafVT2BQ6OAOMlQHvFkkX_rU=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/I2G3XYYV65EKJFTEGDCZ7UY5FU.jpg,"[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah', 'Omkar Godbole': 'https://twitter.com/@godbole17'}]",Markets,"The latest price moves in crypto markets in context for Dec. 20, 2022.",First Mover Americas: Bankrupt BlockFi Asks US Court to Greenlight Withdrawals  ,"Dec 20, 2022 at 2:20 p.m. UTC","Dec 20, 2022 at 3:28 p.m. UTC"
https://www.coindesk.com/resizer/yEH4FcJSW1D4VrlYGFTLoDsVdIE=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YW4UFHVP2ZGHBDFN2BRH5PRCWE.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,"Momentum for both BTC and ETH remains in neutral territory, using the Relative Strength Indicator (RSI) as a proxy for momentum.   ","Crypto Markets Analysis: Bitcoin and Ether’s Flat Trajectory to Continue, Technical Indicators Suggest","Dec 21, 2022 at 8:14 p.m. UTC","Dec 21, 2022 at 8:42 p.m. UTC"
https://www.coindesk.com/resizer/nDGOMW2Rn9FVXBR50qIcFW-pPow=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/Z663BIAPEBGR3EVSEPSEJINOB4.jpg,[{'Jocelyn Yang': 'https://twitter.com/@_jocelynyang_'}],Markets,Top crypto assets hold steady as stocks get pre-holiday bounce.  ,Crypto Markets Today: Popsicle Heats Up as Bitcoin Stays Cold,"Dec 21, 2022 at 10:07 p.m. UTC",
https://www.coindesk.com/resizer/_YnJ77KAbqkI6-GOVfexgB_jLas=/560x404/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VJ6HENXB3NBZRIELWTLULDU7NY.jpg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"The cryptocurrency tends to bottom out weeks ahead of the S&P 500, research by Delphi Digital shows. ","Bitcoin Is Leading Indicator for S&P 500, Past Data Shows","Dec 22, 2022 at 7:35 a.m. UTC","Dec 22, 2022 at 3:57 p.m. UTC"
https://www.coindesk.com/resizer/mWvQoblNjfBdHDb2rhBy_P-FAEo=/560x308/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/HU6AQOECXNH5XJL7J2IECFO2KE.jpg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,Low liquidity means large buy and sell orders can significantly affect bitcoin's price. ,Poor Bitcoin Market Liquidity Keeps Crypto Whales at Bay,"Jan 10, 2023 at 10:01 a.m. UTC","Jan 10, 2023 at 4:27 p.m. UTC"
https://www.coindesk.com/resizer/nDGOMW2Rn9FVXBR50qIcFW-pPow=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/Z663BIAPEBGR3EVSEPSEJINOB4.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Bradley Keoun': 'https://twitter.com/@Liqquidity'}]",Markets,"Plus: Sam Reynolds questions the logic of calls to ban crypto, arguing that it has little chance of causing problems in traditional finance.","First Mover Asia: Most Cryptos Stay Flat Like a Windless Lake, but a Popsicle Makes Waves.","Dec 22, 2022 at 1:58 a.m. UTC","Dec 22, 2022 at 3:34 p.m. UTC"
https://www.coindesk.com/resizer/Z3cH13nQWV1oex5kZgQamGEEPEY=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3UFBJXRWG5DVVBNUSGLUZG7RUM,[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah'}],Business,Poor market sentiment and an extreme lack of volatility were the likely culprits behind the declines.,CME Crypto Trading Volume Slumped to 2-Year Low in December,"Jan 5, 2023 at 5:51 p.m. UTC","Jan 5, 2023 at 6:24 p.m. UTC"
https://www.coindesk.com/resizer/GPHi52MF6Rk3oWYfaP-ZNKwOxnU=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MMVGU7OEF5GFREYPM62VPWPEBE.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Ether prices breaking above the upper range of Bollinger Bands is a hopeful sign; bitcoin appears poised to trade flat.,Crypto Markets Analysis:  On-Chain Data Shows Short-Term Bitcoin Holders Turning Profits,"Jan 5, 2023 at 9:16 p.m. UTC","Jan 9, 2023 at 7:57 p.m. UTC"
https://www.coindesk.com/resizer/Qpzsc9fpjqAHrNeEjdzFMZo7S2E=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RPVUMDZOBRFEPCHUIX63ON2QFU.jpg,[{'Stephen  Alpher': 'https://twitter.com/@SteveAlpher'}],Business,Friday morning's reports on job and wage growth suggested further slowing in the economy.,Bitcoin Retakes $17K as Interest Rates Plunge Following Economic Reports,"Jan 6, 2023 at 8:19 p.m. UTC","Jan 9, 2023 at 3:25 p.m. UTC"
https://www.coindesk.com/resizer/4i4SukPPvtF0eN03SqTub6qUBYs=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/UDTCCSMLGZE5LN6MWJGQBTX3T4.jpg,"[{'James Rubin': 'https://twitter.com/@@JPRubin23', 'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}]",Markets,ALSO: The two largest cryptocurrencies by market volume held steady within the narrow ranges they've occupied since mid December. ,"First Mover Asia: Bitcoin, Ether Continue Their Rapid Descent in Volatility","Jan 6, 2023 at 2:19 a.m. UTC","Jan 9, 2023 at 7:28 p.m. UTC"
https://www.coindesk.com/resizer/aGmb83dB5ZyM5ivz3zuhLizTfsM=/560x372/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/R2QG4ILR5ZFARBNIOBRX77WK6Q.jpg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"Some traders have been buying downside protection in bitcoin and ether, while others are building strategies that profit from a big move in either direction, experts told CoinDesk. ","Bitcoin, Ether Options Market See Mixed Flow Ahead of US Jobs Report","Jan 6, 2023 at 7:56 a.m. UTC","Jan 9, 2023 at 7:33 p.m. UTC"
https://www.coindesk.com/resizer/ymKS0UHXiZ2vFS39iOwLrGjGUvg=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/6MWW24JDYRGW5MX6SMB7TI73YM.jpeg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"Back in late 2020, analysts regularly cited the towering stockpile of negative-yielding debt as a source of bullish momentum for bitcoin. ",Case for Bitcoin Weakens as Global Stockpile of Sub-Zero Bond Yields Vanishes,"Jan 6, 2023 at 9:26 a.m. UTC","Jan 6, 2023 at 4:50 p.m. UTC"
https://www.coindesk.com/resizer/goaPiTleQSV0XO-8x1kkCP5vr3c=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BCL2F4QEBFHF7KZRYGASU4I4IU.jpg,[{'Jocelyn Yang': 'https://twitter.com/@_jocelynyang_'}],Markets,ALSO: Bitcoin and ether traded up. Equities also rose after a strong U.S. jobs report.  ,Crypto Markets Today: Huobi Tensions Sink Tron Token Price,"Jan 6, 2023 at 10:28 p.m. UTC","Jan 9, 2023 at 3:24 p.m. UTC"
https://www.coindesk.com/resizer/whDUpjeFXuGqc8t5O0-l-1FZs3M=/560x280/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VK2YVATOHVCOHEDDSTRAQBS62A.png,[{}],Business,Even though 2022 was a bear market it was an eventful year for all facets of the crypto industry.,CoinDesk Research’s 2022 Annual Crypto Review ,,
https://www.coindesk.com/resizer/zOHwCyKJ29D9wtynYZ-npgxo1Tw=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MIYPROTEZBHXXIFA3BME7JT6TI.jpg,[{'Stephen  Alpher': 'https://twitter.com/@SteveAlpher'}],Markets,The crypto mining sector is posting the largest gains in Monday trading.,Bitcoin's Modest Rally Sends Crypto-Related Stocks Sharply Higher,"Jan 9, 2023 at 5:19 p.m. UTC","Jan 9, 2023 at 5:35 p.m. UTC"
https://www.coindesk.com/resizer/zNUcQF5bSiV52Rv4pLsrY_bZHMs=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/XCKVZUGF5JFMZMH6TMGDD57AEY.jpeg,"[{'Bradley Keoun': 'https://twitter.com/@Liqquidity', 'Elizabeth Napolitano': 'https://twitter.com/@LizKNapolitano'}]",Markets,"Since mid-December, bitcoin had failed to finish a trading day (universal coordinated time or UTC basis) over $17,000, and now analysts wonder if the largest cryptocurrency has formed a market bottom after a horrendous 2022. ","First Mover Asia: Bitcoin Eclipses $17K, Breaking Out of Three-Week Trading Range","Jan 9, 2023 at 2:44 a.m. UTC","Jan 9, 2023 at 4:26 p.m. UTC"
https://www.coindesk.com/resizer/AYnCivhG852TibQfBN3qR0oeO3Y=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/66SVQIUXE5GU7BRMFLYZJEFADY.jpg,[{'Stephen  Alpher': 'https://twitter.com/@SteveAlpher'}],Business,"Bitcoin was steady in the immediate aftermath of the report at $16,750.","US Adds 223K Jobs in December, Unemployment Rate Falls to 3.5%","Jan 6, 2023 at 1:35 p.m. UTC","Jan 6, 2023 at 7:52 p.m. UTC"
https://www.coindesk.com/resizer/TopBc7AYOIFQwr1eBt5Q6qlkCCs=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/LXGLB7XI6BD2RD3LSDD55LARQA.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Consumers' inflation expectations are coming down slowly – possibly removing one potential self-fulfilling prophecy from the list of things the Federal Reserve has to worry about. ,Crypto Markets Analysis: Falling Inflation Expectations Might Signal Bullish Turn for Bitcoin ,"Jan 9, 2023 at 9:29 p.m. UTC","Jan 9, 2023 at 9:57 p.m. UTC"
https://www.coindesk.com/resizer/qOo_J_QcHC6GL5E4EVMYVycGEok=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IXWWUTTWHVDSFGQQ5R4X6AYYMU.jpg,[{}],Crypto Explainer+,Today marks the 14-year anniversary of when Satoshi Nakamoto mined the first Bitcoin block.,The Genesis Block: The First Bitcoin Block,,
https://www.coindesk.com/resizer/uM0RX8pI6h5Ez8rf83XVq4CJtNk=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3CQYABBDLRAH5NBXRR5NDMKEDA.jpg,[{'Jocelyn Yang': 'https://twitter.com/@_jocelynyang_'}],Markets,ALSO: Bitcoin and ether traded up. Solana saw double-digit gains amid strong transactional activity.,Crypto Markets Today: Big Options Trade in Ether Market Would Profit from 69% Price Slide ,"Jan 9, 2023 at 10:41 p.m. UTC",
https://www.coindesk.com/resizer/xZ16cCAaJnwyPGOfqaXb2-PqHCQ=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3Y3WS4YHYJACREHKXD57V6VILM.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Ether shows early signs of momentum as prices push past the upper range of Bollinger Bands again.,Crypto Markets Analysis:  Bitcoin Trades Flat for the Week; Ether Breaches Top Range of Technical Indicator,"Jan 6, 2023 at 8:47 p.m. UTC","Jan 9, 2023 at 5:31 p.m. UTC"
https://www.coindesk.com/resizer/fk84HGPYv16fDJf-hw_I4HBRer4=/560x315/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/OPOZUAWCL5GLNKQVW4Q4VFJWWI.jpeg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'Fran Velasquez': 'https://twitter.com/@_franvela'}]",Markets,"A squeeze on bearish altcoin traders has brought fresh energy into crypto markets, absent for months as the FTX exchange imploded in scandal. PLUS: Alex Thorn talks on crypto VC in 2023.  ",First Mover Asia: Altcoin Short Squeeze Brings Green Shoots to Dormant Crypto,"Jan 10, 2023 at 2:29 a.m. UTC","Jan 10, 2023 at 3:45 p.m. UTC"
https://www.coindesk.com/resizer/RFGAorPvnrqOEqTIoHRlCC8UVRQ=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/HUMGPHEH7JFMBH6HZVJUNNSGGY.jpg,[{'Frederick  Munawa': 'https://twitter.com/@FrederickMunawa'}],Business,The newfangled device looks like a high-end space heater but uses integrated circuitry to process bitcoin transactions.,"Heatbit Is the First Space Heater That Mines Bitcoin, Founder Says","Jan 3, 2023 at 1:00 p.m. UTC","Jan 9, 2023 at 10:31 p.m. UTC"
https://www.coindesk.com/resizer/lG3ckT-M4csiALj2wsQY2h6E3vE=/560x372/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IUQPOGF2SZETXCV5DZU26RDMRE.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Increasing consumer debt levels could reduce investment capital for crypto markets.,Crypto Markets Analysis: Bitcoin Muddles Along; Consumer Credit Debt Could Present Problems,"Jan 3, 2023 at 9:13 p.m. UTC","Jan 10, 2023 at 3:27 p.m. UTC"
https://www.coindesk.com/resizer/goaPiTleQSV0XO-8x1kkCP5vr3c=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BCL2F4QEBFHF7KZRYGASU4I4IU.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'James Rubin': 'https://twitter.com/@@JPRubin23'}]",Markets,"ALSO: Bitcoin spent a low-key 14th birthday, trading almost precisely in the same narrow range it's held since mid-December; other cryptos traded sideways, although SOL rose 22% to continue its nearly week-long surge. ",First Mover Asia: Why Is Tron Founder Justin Sun Keeping Some of His Coins in Valkyrie Digital Assets?,"Jan 4, 2023 at 1:41 a.m. UTC","Jan 10, 2023 at 3:39 p.m. UTC"
https://www.coindesk.com/resizer/LFXsS1LJHy_OMSazriWaKZX5ETk=/560x521/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/NR2DXRSYTNA6JIZYWY3BALATPE.jpg,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"U.S. inflation has slowed in a move analogous to the late 1974 CPI peak that presaged a rebound in the S&P 500, a benchmark for risky assets. Some observers, however, see limited upside for bitcoin. ",A Dose of 'Hopium' for Bitcoin Bulls From 1970s,"Jan 4, 2023 at 10:24 a.m. UTC","Jan 4, 2023 at 2:44 p.m. UTC"
https://www.coindesk.com/resizer/fzonHHG39f9vtvw4eEbG51GONvQ=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DR72FGFNKVA6NF6JTWSSEHTJ3M.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Ether's price breaking above the upper range of Bollinger Bands is a hopeful sign; bitcoin appears poised to trade flat.,"Crypto Markets Analysis: Bitcoin, Ether Respond Positively to Falling Economic Data","Jan 4, 2023 at 9:10 p.m. UTC","Jan 9, 2023 at 9:23 p.m. UTC"
https://www.coindesk.com/resizer/Ow8rvfzjS6h6K8kUVD4BLC94_10=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/5CSKVHNN45HFLHQUU2444INIQU.jpg,[{'Jocelyn Yang': 'https://twitter.com/@_jocelynyang_'}],Markets,"ALSO: Bitcoin rose and most other, major cryptocurrencies spent much of Wednesday in the green. ",Crypto Markets Today: Crypto Broker Genesis Asks for Clients’ Patience,"Jan 4, 2023 at 11:05 p.m. UTC","Jan 9, 2023 at 9:13 p.m. UTC"
https://www.coindesk.com/resizer/bdBuhbDgetVhx3ZMeLfOJP8ZjpI=/560x560/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RBFDUTAFFRHJDLL3MOXRXNTKMA.png,[{'Omkar Godbole': 'https://twitter.com/@godbole17'}],Markets,"We could see a bears in disbelief rally in ether in coming weeks, Decentral Park's Lewis Harland said. ","Ether-Bitcoin Ratio on Bullish Path After Triangle Breakout, Trader Says","Jan 4, 2023 at 12:47 p.m. UTC","Jan 4, 2023 at 2:14 p.m. UTC"
https://www.coindesk.com/resizer/U-_N7jMurq1tUSIZ3wmyxVZlBPs=/560x747/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JNMAURSYEBCA3MKMBUM5AI3UZI.jpg,[{'Aoyon Ashraf': 'https://twitter.com/@@Aoyon_A'}],Business,"Emiliano Grodzki, the outgoing CEO, co-founded the Canadian company in 2017.",Bitcoin Miner Bitfarms' CEO Resigns and Is Replaced by COO,"Dec 29, 2022 at 2:43 p.m. UTC","Dec 29, 2022 at 3:31 p.m. UTC"
https://www.coindesk.com/resizer/QAqRltDQBti708oWU4_JEIZkOfI=/560x312/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/A2AIDJU74BBS5J6WHGM77YRHNQ.jpg,[{'Frederick  Munawa': 'https://twitter.com/@FrederickMunawa'}],Tech,The project claims its Bitcoin sidechain can unlock “hundreds of billions of dollars” in DeFi on bitcoin.,"Step Aside, Ethereum: Blockchain Project Stacks Wants to Bring Smart Contracts to Bitcoin","Dec 29, 2022 at 6:52 p.m. UTC",
https://www.coindesk.com/resizer/RN3Q2TcZWy5OQdHe1SSgSkurSBA=/560x362/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/IWFGFL46BFC77ANAETASOOJTR4.jpg,[{'James Rubin': 'https://twitter.com/@@JPRubin23'}],Markets,Mark Connors sees a rebound in digital prices by the third quarter and companies increasing their involvement in developing regulation. ALSO: Bitcoin would just as soon forget acquaintances auld and new to 2022.,First Mover Asia: 3 Crypto Predictions for 2023 From Digital Asset Manager 3iQ's Research Head,"Dec 30, 2022 at 12:58 a.m. UTC","Dec 30, 2022 at 1:44 a.m. UTC"
https://www.coindesk.com/resizer/pxSUOlS7KXv7OB-7IPXPALzaLDo=/560x301/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/3VHNTV4YLBFFTOI7A542AMB2CE.png,[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah'}],Markets,"CoinDesk research shows that per unit of risk, bitcoin and ether performed significantly better than bonds and had similar results to equities in 2022. ","Bitcoin, Ether Did Better Than You Think in 2022","Dec 29, 2022 at 7:19 p.m. UTC","Dec 29, 2022 at 7:41 p.m. UTC"
https://www.coindesk.com/resizer/U-_N7jMurq1tUSIZ3wmyxVZlBPs=/560x747/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JNMAURSYEBCA3MKMBUM5AI3UZI.jpg,[{'Aoyon Ashraf': 'https://twitter.com/@@Aoyon_A'}],Negocios,"Emiliano Grodzki, el CEO saliente, cofundó la empresa canadiense en 2017.",Renuncia el CEO de Bitfarms y es sustituido por el COO,"Dec 29, 2022 at 7:00 p.m. UTC",
https://www.coindesk.com/resizer/YIdzMjkMYCV64LI9pvTLdzYDH1Y=/560x295/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/JI4TBR6MTRGKHO72SZOPMIZA6Y.jpg,[{'Frederick  Munawa': 'https://twitter.com/@FrederickMunawa'}],Business,"The report was written by Bitcoin-focused investment firm, New York Digital Investment Group",Bitcoin Protocol Development Steadily Progressing Despite Only 40-60 Monthly Active Developers: NYDIG,"Dec 22, 2022 at 9:31 p.m. UTC","Dec 22, 2022 at 10:36 p.m. UTC"
https://www.coindesk.com/resizer/H-8N6MmiPoC6Nm1FQ17fwmzH3lQ=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/WFUDFC4CZFEHTJGFXPY7QVYQD4.png,[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah'}],Markets,"The latest price moves in crypto markets in context for Dec. 30, 2022.",First Mover Americas: Cathie Wood 'Bargain Hunts' Coinbase,"Dec 30, 2022 at 1:08 p.m. UTC",
https://www.coindesk.com/resizer/52ZzZEQlC8wMREp-2JbuUFMCQYI=/560x374/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/MYTXFF2XXRAOVL6TCKQ3PHHWTA.jpg,[{'Bradley Keoun': 'https://twitter.com/@Liqquidity'}],Markets,Plus: Glenn Ardi of CoinDesk Indonesia writes about Indonesia's vision of government permitting  and controlling Web3 and DeFi by providing a government-sanctioned payment layer.,"First Mover Asia: Bitcoin, Ether Hold as US Stocks Fall","Dec 23, 2022 at 4:25 a.m. UTC","Dec 23, 2022 at 2:15 p.m. UTC"
https://www.coindesk.com/resizer/bD5_Os8YT1xQVbNc9VzPNkc1UPg=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/5P24I4UAZZCCJILBZTLPEEU3AA.jpg,[{'Lyllah Ledesma': 'https://twitter.com/@LedesmaLyllah'}],Markets,"The latest price moves in crypto markets in context for Dec. 23, 2022.",First Mover Americas: SEC Scrutnizes Crypto Audits; SBF Gets Bail,"Dec 23, 2022 at 1:40 p.m. UTC","Dec 23, 2022 at 3:40 p.m. UTC"
https://www.coindesk.com/resizer/YBew8vBIUVfvpa32P9jCxY0Owr0=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/BRNF6SNFMFEEPJ2DSV4PZE2CK4.jpg,[{}],Consensus Magazine,It's becoming increasingly difficult to ignore how green bitcoin mining can combat climate change.,2023 Will Be the Death of Bitcoin Energy FUD,,
https://www.coindesk.com/resizer/7iidMRa8uNg5bqm9kDyQxwJb0I4=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/NRWZ5SXXTNG43BCG4LWYHCPFPY.jpg,"[{'Sam Reynolds': 'https://twitter.com/@thesamreynolds', 'James Rubin': 'https://twitter.com/@@JPRubin23'}]",Markets,ALSO: CoinDesk's Sam Reynolds explains why crypto exchange token prices continue to respond to news events and not what the SEC and other regulators might do. ,"First Mover Asia: Bitcoin Celebrates the New Year With Old Pricing, Holds Steady at $16.7K","Jan 2, 2023 at 11:45 p.m. UTC","Jan 10, 2023 at 3:18 p.m. UTC"
https://www.coindesk.com/resizer/Hf8f-YUm_QIIg5_AxJdYTmyUhK0=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/4B7UWAIA6NEO7LPENWQ5ZOH24Q.jpg,[{'Jack Schickler': 'https://twitter.com/@jackschickler'}],Policy,"An Oslo judge in October ruled Twitter user Hodlonaut had been within his rights to post 2019 tweets calling Wright a ""fraud"" and ""scammer.""","Craig Wright Can Appeal Satoshi Defamation Finding, Norwegian Court Rules","Dec 23, 2022 at 3:44 p.m. UTC","Dec 23, 2022 at 8:52 p.m. UTC"
https://www.coindesk.com/resizer/-jXuUYEFQRwxeI4L-txN0CHHbhA=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DEGY5LV6KZEJZHFUJHYWGWCLZE.jpg,[{'Jocelyn Yang': 'https://twitter.com/@_jocelynyang_'}],Markets,"The bond was secured by his parent's Palo Alto house, where he was told he could stay.",Crypto Markets Today: Federal Judge Releases Bankman-Fried on $250M Bond,"Dec 22, 2022 at 10:09 p.m. UTC","Dec 23, 2022 at 9:29 p.m. UTC"
https://www.coindesk.com/resizer/1wuo3xV8fg6Lu6r3GvgXzncCfI8=/560x420/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/D5P76OJ7ANGWZJZMHSVLC5SQZI.jpg,[{'Glenn Williams': 'https://twitter.com/@@GwilliamsJr_CMT'}],Markets,Price action for bitcoin and ether is relatively flat as markets become quieter near year end. ,Crypto Markets Analysis: Prices Trade Quietly Despite Surrounding Noise,"Dec 23, 2022 at 7:38 p.m. UTC","Dec 23, 2022 at 7:50 p.m. UTC"
https://www.coindesk.com/resizer/fcK2Xqw669NanHE2E37pfopS2f4=/560x373/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/XB5DMZWJJVFYBKRHZFVGAWCUBA.jpg,"[{'James Rubin': 'https://twitter.com/@@JPRubin23', 'David Z. Morris': 'https://twitter.com/@davidzmorris'}]",Markets,ALSO: CoinDesk columnist David Z. Morris considers one of the few upsides to the debacles that have deeply wounded the crypto industry in 2022. ,First Mover Asia: Bitcoin Ho Ho Holds Near $16.9K,"Dec 26, 2022 at 11:52 p.m. UTC","Dec 27, 2022 at 4:10 p.m. UTC"
https://www.coindesk.com/resizer/6ss0an7_m2VdggypP1Myt_bnYBw=/560x428/filters:quality(80):format(jpg)/cloudfront-us-east-1.images.arcpublishing.com/coindesk/RRLQE2R3GFCMTKFFPSP5GOIG74.jpg,[{}],Business,"In case you were living in a Wi-Fi-less cave, there was plenty of unsavory stuff to pick from! ",5 Crypto Things That Riled Me Up in 2022,,
